x0,x1,x2,t
-9.43566,-14.2429,20.7585,0.699
-9.48373,-14.297,20.8375,0.7
-9.53186,-14.3506,20.9174,0.701
-9.58005,-14.4038,20.9984,0.702
-9.62829,-14.4565,21.0803,0.703
-9.67657,-14.5086,21.1632,0.704
-9.72489,-14.5603,21.2471,0.705
-9.77324,-14.6114,21.332,0.706
-9.82162,-14.662,21.4178,0.707
-9.87003,-14.7119,21.5046,0.708
-9.91845,-14.7613,21.5924,0.709
-9.96688,-14.8101,21.6812,0.71
-10.0153,-14.8583,21.7709,0.711
-10.0637,-14.9058,21.8616,0.712
-10.1122,-14.9527,21.9532,0.713
-10.1606,-14.9989,22.0458,0.714
-10.2089,-15.0444,22.1393,0.715
-10.2573,-15.0892,22.2338,0.716
-10.3056,-15.1332,22.3292,0.717
-10.3539,-15.1765,22.4256,0.718
-10.4021,-15.2191,22.5228,0.719
-10.4503,-15.2608,22.621,0.72
-10.4984,-15.3018,22.7201,0.721
-10.5464,-15.3419,22.8201,0.722
-10.5944,-15.3812,22.9209,0.723
-10.6423,-15.4196,23.0227,0.724
-10.69,-15.4572,23.1253,0.725
-10.7377,-15.4938,23.2288,0.726
-10.7853,-15.5296,23.3332,0.727
-10.8327,-15.5644,23.4384,0.728
-10.88,-15.5982,23.5444,0.729
-10.9272,-15.6311,23.6512,0.73
-10.9742,-15.663,23.7589,0.731
-11.0211,-15.6939,23.8673,0.732
-11.0679,-15.7237,23.9766,0.733
-11.1144,-15.7525,24.0866,0.734
-11.1608,-15.7803,24.1974,0.735
-11.207,-15.8069,24.3089,0.736
-11.253,-15.8325,24.4211,0.737
-11.2988,-15.8569,24.5341,0.738
-11.3444,-15.8802,24.6477,0.739
-11.3897,-15.9024,24.7621,0.74
-11.4349,-15.9234,24.8771,0.741
-11.4797,-15.9432,24.9927,0.742
-11.5244,-15.9617,25.109,0.743
-11.5687,-15.9791,25.2259,0.744
-11.6129,-15.9952,25.3434,0.745
-11.6567,-16.0101,25.4615,0.746
-11.7002,-16.0236,25.5802,0.747
-11.7434,-16.0359,25.6993,0.748
-11.7864,-16.0469,25.819,0.749
-11.829,-16.0566,25.9392,0.75
-11.8712,-16.0649,26.0599,0.751
-11.9132,-16.0719,26.181,0.752
-11.9548,-16.0775,26.3026,0.753
-11.996,-16.0817,26.4246,0.754
-12.0369,-16.0845,26.5469,0.755
-12.0773,-16.0859,26.6697,0.756
-12.1174,-16.0859,26.7927,0.757
-12.1571,-16.0844,26.9161,0.758
-12.1964,-16.0815,27.0398,0.759
-12.2352,-16.0771,27.1637,0.76
-12.2736,-16.0713,27.2879,0.761
-12.3116,-16.064,27.4123,0.762
-12.3491,-16.0551,27.5369,0.763
-12.3862,-16.0448,27.6616,0.764
-12.4228,-16.0329,27.7865,0.765
-12.4589,-16.0196,27.9115,0.766
-12.4945,-16.0046,28.0366,0.767
-12.5296,-15.9882,28.1617,0.768
-12.5642,-15.9702,28.2868,0.769
-12.5982,-15.9506,28.4119,0.77
-12.6318,-15.9295,28.537,0.771
-12.6647,-15.9067,28.662,0.772
-12.6972,-15.8824,28.787,0.773
-12.729,-15.8566,28.9118,0.774
-12.7603,-15.8291,29.0364,0.775
-12.791,-15.8001,29.1609,0.776
-12.8211,-15.7694,29.2851,0.777
-12.8506,-15.7372,29.4091,0.778
-12.8794,-15.7033,29.5328,0.779
-12.9077,-15.6679,29.6562,0.78
-12.9353,-15.6308,29.7793,0.781
-12.9622,-15.5922,29.9019,0.782
-12.9885,-15.5519,30.0242,0.783
-13.0142,-15.5101,30.146,0.784
-13.0391,-15.4667,30.2674,0.785
-13.0634,-15.4216,30.3883,0.786
-13.087,-15.375,30.5086,0.787
-13.1099,-15.3268,30.6283,0.788
-13.132,-15.277,30.7475,0.789
-13.1535,-15.2257,30.866,0.79
-13.1742,-15.1727,30.9839,0.791
-13.1942,-15.1182,31.101,0.792
-13.2134,-15.0622,31.2175,0.793
-13.2319,-15.0046,31.3331,0.794
-13.2496,-14.9455,31.448,0.795
-13.2666,-14.8849,31.5621,0.796
-13.2828,-14.8228,31.6753,0.797
-13.2982,-14.7591,31.7876,0.798
-13.3128,-14.694,31.899,0.799
-13.3266,-14.6274,32.0094,0.8
-13.3396,-14.5593,32.1189,0.801
-13.3518,-14.4898,32.2274,0.802
-13.3632,-14.4189,32.3348,0.803
-13.3737,-14.3465,32.4411,0.804
-13.3835,-14.2728,32.5464,0.805
-13.3924,-14.1977,32.6505,0.806
-13.4004,-14.1212,32.7535,0.807
-13.4076,-14.0434,32.8552,0.808
-13.414,-13.9642,32.9558,0.809
-13.4195,-13.8838,33.0551,0.81
-13.4241,-13.8021,33.1532,0.811
-13.4279,-13.7191,33.25,0.812
-13.4308,-13.6349,33.3454,0.813
-13.4329,-13.5495,33.4395,0.814
-13.434,-13.4628,33.5322,0.815
-13.4343,-13.3751,33.6235,0.816
-13.4337,-13.2861,33.7135,0.817
-13.4322,-13.1961,33.8019,0.818
-13.4299,-13.105,33.8889,0.819
-13.4266,-13.0128,33.9744,0.82
-13.4225,-12.9195,34.0584,0.821
-13.4175,-12.8253,34.1409,0.822
-13.4115,-12.7301,34.2218,0.823
-13.4047,-12.6339,34.3012,0.824
-13.397,-12.5368,34.379,0.825
-13.3884,-12.4388,34.4551,0.826
-13.3789,-12.34,34.5297,0.827
-13.3685,-12.2403,34.6026,0.828
-13.3573,-12.1397,34.6738,0.829
-13.3451,-12.0385,34.7434,0.83
-13.332,-11.9364,34.8113,0.831
-13.3181,-11.8337,34.8775,0.832
-13.3032,-11.7303,34.942,0.833
-13.2875,-11.6262,35.0047,0.834
-13.2709,-11.5215,35.0657,0.835
-13.2534,-11.4162,35.125,0.836
-13.235,-11.3103,35.1825,0.837
-13.2158,-11.204,35.2383,0.838
-13.1956,-11.0971,35.2923,0.839
-13.1747,-10.9898,35.3445,0.84
-13.1528,-10.882,35.3949,0.841
-13.1301,-10.7739,35.4435,0.842
-13.1065,-10.6654,35.4903,0.843
-13.0821,-10.5565,35.5354,0.844
-13.0569,-10.4474,35.5786,0.845
-13.0308,-10.338,35.62,0.846
-13.0038,-10.2284,35.6596,0.847
-12.9761,-10.1185,35.6974,0.848
-12.9475,-10.0085,35.7334,0.849
-12.9181,-9.89841,35.7676,0.85
-12.8879,-9.78817,35.7999,0.851
-12.8569,-9.67785,35.8305,0.852
-12.8251,-9.5675,35.8593,0.853
-12.7926,-9.45714,35.8862,0.854
-12.7592,-9.34679,35.9114,0.855
-12.7251,-9.2365,35.9348,0.856
-12.6902,-9.1263,35.9564,0.857
-12.6546,-9.0162,35.9762,0.858
-12.6182,-8.90625,35.9942,0.859
-12.5811,-8.79647,36.0105,0.86
-12.5432,-8.6869,36.025,0.861
-12.5046,-8.57755,36.0378,0.862
-12.4654,-8.46846,36.0488,0.863
-12.4254,-8.35966,36.0581,0.864
-12.3847,-8.25118,36.0657,0.865
-12.3434,-8.14303,36.0716,0.866
-12.3014,-8.03526,36.0758,0.867
-12.2587,-7.92788,36.0783,0.868
-12.2154,-7.82092,36.0792,0.869
-12.1715,-7.71441,36.0784,0.87
-12.1269,-7.60837,36.076,0.871
-12.0817,-7.50283,36.0719,0.872
-12.0359,-7.3978,36.0662,0.873
-11.9896,-7.29332,36.059,0.874
-11.9426,-7.1894,36.0502,0.875
-11.8951,-7.08607,36.0398,0.876
-11.847,-6.98335,36.0278,0.877
-11.7983,-6.88126,36.0144,0.878
-11.7492,-6.77982,35.9994,0.879
-11.6995,-6.67906,35.9829,0.88
-11.6493,-6.57898,35.965,0.881
-11.5986,-6.47962,35.9456,0.882
-11.5474,-6.38098,35.9248,0.883
-11.4957,-6.28309,35.9026,0.884
-11.4436,-6.18596,35.8789,0.885
-11.391,-6.08961,35.8539,0.886
-11.338,-5.99406,35.8276,0.887
-11.2846,-5.89931,35.7999,0.888
-11.2307,-5.8054,35.7708,0.889
-11.1765,-5.71232,35.7405,0.89
-11.1218,-5.6201,35.7089,0.891
-11.0668,-5.52874,35.6761,0.892
-11.0114,-5.43826,35.642,0.893
-10.9557,-5.34867,35.6068,0.894
-10.8996,-5.25999,35.5703,0.895
-10.8432,-5.17221,35.5326,0.896
-10.7865,-5.08536,35.4939,0.897
-10.7295,-4.99944,35.4539,0.898
-10.6722,-4.91447,35.4129,0.899
-10.6146,-4.83044,35.3708,0.9
-10.5568,-4.74737,35.3277,0.901
-10.4987,-4.66527,35.2834,0.902
-10.4404,-4.58414,35.2382,0.903
-10.3818,-4.50398,35.192,0.904
-10.323,-4.42481,35.1448,0.905
-10.264,-4.34663,35.0966,0.906
-10.2049,-4.26945,35.0475,0.907
-10.1455,-4.19326,34.9975,0.908
-10.086,-4.11807,34.9466,0.909
-10.0263,-4.04389,34.8949,0.91
-9.96648,-3.97071,34.8422,0.911
-9.90652,-3.89855,34.7888,0.912
-9.84644,-3.8274,34.7345,0.913
-9.78625,-3.75726,34.6795,0.914
-9.72596,-3.68814,34.6236,0.915
-9.66558,-3.62003,34.5671,0.916
-9.60513,-3.55293,34.5098,0.917
-9.5446,-3.48685,34.4517,0.918
-9.48403,-3.42179,34.393,0.919
-9.4234,-3.35773,34.3337,0.92
-9.36275,-3.29469,34.2736,0.921
-9.30207,-3.23266,34.213,0.922
-9.24137,-3.17163,34.1517,0.923
-9.18068,-3.11161,34.0898,0.924
-9.11998,-3.05259,34.0274,0.925
-9.05931,-2.99457,33.9643,0.926
-8.99866,-2.93754,33.9008,0.927
-8.93805,-2.8815,33.8367,0.928
-8.87749,-2.82645,33.7721,0.929
-8.81698,-2.77239,33.707,0.93
-8.75653,-2.71929,33.6415,0.931
-8.69616,-2.66718,33.5755,0.932
-8.63587,-2.61602,33.509,0.933
-8.57567,-2.56583,33.4421,0.934
-8.51557,-2.5166,33.3749,0.935
-8.45558,-2.46831,33.3072,0.936
-8.39571,-2.42097,33.2391,0.937
-8.33596,-2.37456,33.1707,0.938
-8.27635,-2.32908,33.1019,0.939
-8.21687,-2.28453,33.0328,0.94
-8.15755,-2.24089,32.9634,0.941
-8.09838,-2.19816,32.8937,0.942
-8.03938,-2.15633,32.8236,0.943
-7.98055,-2.1154,32.7533,0.944
-7.9219,-2.07535,32.6828,0.945
-7.86343,-2.03617,32.6119,0.946
-7.80516,-1.99787,32.5409,0.947
-7.74709,-1.96043,32.4696,0.948
-7.68922,-1.92385,32.3981,0.949
-7.63157,-1.8881,32.3264,0.95
-7.57413,-1.8532,32.2545,0.951
-7.51692,-1.81912,32.1824,0.952
-7.45995,-1.78586,32.1101,0.953
-7.40321,-1.75342,32.0377,0.954
-7.34671,-1.72177,31.9652,0.955
-7.29046,-1.69092,31.8925,0.956
-7.23446,-1.66085,31.8196,0.957
-7.17873,-1.63156,31.7467,0.958
-7.12326,-1.60303,31.6736,0.959
-7.06805,-1.57526,31.6005,0.96
-7.01313,-1.54823,31.5273,0.961
-6.95848,-1.52195,31.4539,0.962
-6.90411,-1.49639,31.3805,0.963
-6.85003,-1.47156,31.3071,0.964
-6.79625,-1.44743,31.2336,0.965
-6.74276,-1.42401,31.16,0.966
-6.68957,-1.40128,31.0864,0.967
-6.63669,-1.37923,31.0128,0.968
-6.58412,-1.35785,30.9391,0.969
-6.53185,-1.33714,30.8655,0.97
-6.47991,-1.31709,30.7918,0.971
-6.42828,-1.29768,30.7181,0.972
-6.37697,-1.27891,30.6444,0.973
-6.32599,-1.26077,30.5708,0.974
-6.27534,-1.24324,30.4971,0.975
-6.22502,-1.22633,30.4235,0.976
-6.17503,-1.21002,30.3499,0.977
-6.12538,-1.1943,30.2763,0.978
-6.07607,-1.17916,30.2028,0.979
-6.0271,-1.1646,30.1293,0.98
-5.97848,-1.1506,30.0559,0.981
-5.9302,-1.13716,29.9826,0.982
-5.88227,-1.12426,29.9092,0.983
-5.83469,-1.11191,29.836,0.984
-5.78746,-1.10008,29.7628,0.985
-5.74059,-1.08878,29.6897,0.986
-5.69407,-1.07799,29.6167,0.987
-5.64791,-1.06771,29.5438,0.988
-5.6021,-1.05792,29.4709,0.989
-5.55666,-1.04862,29.3982,0.99
-5.51158,-1.03981,29.3255,0.991
-5.46686,-1.03146,29.2529,0.992
-5.42251,-1.02358,29.1805,0.993
-5.37852,-1.01615,29.1081,0.994
-5.3349,-1.00918,29.0358,0.995
-5.29164,-1.00264,28.9637,0.996
-5.24875,-0.996541,28.8917,0.997
-5.20623,-0.990864,28.8198,0.998
-5.16407,-0.985606,28.748,0.999
-5.12229,-0.980757,28.6763,1
-5.08087,-0.976312,28.6048,1.001
-5.03983,-0.972263,28.5333,1.002
-4.99915,-0.968603,28.4621,1.003
-4.95885,-0.965325,28.3909,1.004
-4.91891,-0.962421,28.3199,1.005
-4.87935,-0.959885,28.249,1.006
-4.84015,-0.95771,28.1783,1.007
-4.80133,-0.95589,28.1077,1.008
-4.76287,-0.954417,28.0372,1.009
-4.72479,-0.953285,27.9669,1.01
-4.68707,-0.952488,27.8967,1.011
-4.64973,-0.95202,27.8267,1.012
-4.61275,-0.951873,27.7568,1.013
-4.57614,-0.952043,27.6871,1.014
-4.5399,-0.952523,27.6176,1.015
-4.50403,-0.953307,27.5481,1.016
-4.46852,-0.954389,27.4789,1.017
-4.43338,-0.955763,27.4098,1.018
-4.3986,-0.957424,27.3408,1.019
-4.36419,-0.959366,27.272,1.02
-4.33014,-0.961583,27.2034,1.021
-4.29646,-0.964071,27.1349,1.022
-4.26313,-0.966824,27.0666,1.023
-4.23017,-0.969836,26.9985,1.024
-4.19757,-0.973103,26.9305,1.025
-4.16532,-0.976619,26.8627,1.026
-4.13344,-0.98038,26.795,1.027
-4.10191,-0.98438,26.7275,1.028
-4.07073,-0.988615,26.6602,1.029
-4.03991,-0.99308,26.5931,1.03
-4.00944,-0.997771,26.5261,1.031
-3.97932,-1.00268,26.4592,1.032
-3.94956,-1.00781,26.3926,1.033
-3.92014,-1.01315,26.3261,1.034
-3.89107,-1.0187,26.2598,1.035
-3.86235,-1.02445,26.1936,1.036
-3.83397,-1.03041,26.1276,1.037
-3.80593,-1.03655,26.0618,1.038
-3.77824,-1.04289,25.9962,1.039
-3.75088,-1.04942,25.9307,1.04
-3.72387,-1.05613,25.8654,1.041
-3.69719,-1.06303,25.8003,1.042
-3.67085,-1.0701,25.7353,1.043
-3.64484,-1.07734,25.6706,1.044
-3.61917,-1.08475,25.6059,1.045
-3.59382,-1.09233,25.5415,1.046
-3.56881,-1.10008,25.4772,1.047
-3.54412,-1.10798,25.4131,1.048
-3.51976,-1.11604,25.3492,1.049
-3.49572,-1.12425,25.2855,1.05
-3.47201,-1.13262,25.2219,1.051
-3.44861,-1.14113,25.1585,1.052
-3.42554,-1.14979,25.0952,1.053
-3.40278,-1.15859,25.0322,1.054
-3.38034,-1.16753,24.9693,1.055
-3.35821,-1.17661,24.9065,1.056
-3.3364,-1.18582,24.844,1.057
-3.31489,-1.19516,24.7816,1.058
-3.29369,-1.20464,24.7194,1.059
-3.2728,-1.21424,24.6574,1.06
-3.25222,-1.22396,24.5955,1.061
-3.23193,-1.23381,24.5338,1.062
-3.21195,-1.24378,24.4723,1.063
-3.19227,-1.25387,24.411,1.064
-3.17289,-1.26407,24.3498,1.065
-3.1538,-1.27439,24.2888,1.066
-3.13501,-1.28482,24.228,1.067
-3.1165,-1.29536,24.1673,1.068
-3.09829,-1.30601,24.1068,1.069
-3.08037,-1.31676,24.0465,1.07
-3.06273,-1.32763,23.9863,1.071
-3.04538,-1.33859,23.9264,1.072
-3.02831,-1.34966,23.8666,1.073
-3.01153,-1.36083,23.8069,1.074
-2.99502,-1.37209,23.7474,1.075
-2.97879,-1.38346,23.6882,1.076
-2.96284,-1.39492,23.629,1.077
-2.94716,-1.40647,23.5701,1.078
-2.93175,-1.41812,23.5113,1.079
-2.91662,-1.42986,23.4527,1.08
-2.90175,-1.4417,23.3942,1.081
-2.88715,-1.45362,23.3359,1.082
-2.87281,-1.46563,23.2778,1.083
-2.85874,-1.47773,23.2199,1.084
-2.84493,-1.48992,23.1621,1.085
-2.83138,-1.50219,23.1045,1.086
-2.81809,-1.51455,23.0471,1.087
-2.80505,-1.527,22.9898,1.088
-2.79227,-1.53952,22.9327,1.089
-2.77975,-1.55213,22.8758,1.09
-2.76747,-1.56482,22.819,1.091
-2.75544,-1.5776,22.7624,1.092
-2.74366,-1.59045,22.706,1.093
-2.73213,-1.60339,22.6497,1.094
-2.72084,-1.6164,22.5936,1.095
-2.7098,-1.62949,22.5377,1.096
-2.699,-1.64267,22.4819,1.097
-2.68843,-1.65592,22.4264,1.098
-2.67811,-1.66925,22.3709,1.099
-2.66802,-1.68265,22.3157,1.1
-2.65817,-1.69613,22.2606,1.101
-2.64855,-1.7097,22.2056,1.102
-2.63916,-1.72333,22.1509,1.103
-2.63,-1.73705,22.0963,1.104
-2.62107,-1.75084,22.0419,1.105
-2.61237,-1.7647,21.9876,1.106
-2.60389,-1.77864,21.9335,1.107
-2.59564,-1.79266,21.8796,1.108
-2.58761,-1.80675,21.8258,1.109
-2.5798,-1.82092,21.7722,1.11
-2.57221,-1.83517,21.7188,1.111
-2.56484,-1.84949,21.6655,1.112
-2.55769,-1.86389,21.6124,1.113
-2.55075,-1.87836,21.5595,1.114
-2.54403,-1.89291,21.5067,1.115
-2.53751,-1.90754,21.4541,1.116
-2.53121,-1.92224,21.4016,1.117
-2.52512,-1.93702,21.3494,1.118
-2.51924,-1.95188,21.2973,1.119
-2.51357,-1.96681,21.2453,1.12
-2.5081,-1.98182,21.1935,1.121
-2.50284,-1.99691,21.1419,1.122
-2.49778,-2.01208,21.0905,1.123
-2.49292,-2.02733,21.0392,1.124
-2.48827,-2.04265,20.988,1.125
-2.48381,-2.05806,20.9371,1.126
-2.47955,-2.07354,20.8863,1.127
-2.47549,-2.08911,20.8357,1.128
-2.47163,-2.10475,20.7852,1.129
-2.46796,-2.12048,20.7349,1.13
-2.46449,-2.13629,20.6848,1.131
-2.4612,-2.15218,20.6348,1.132
-2.45811,-2.16816,20.585,1.133
-2.45521,-2.18422,20.5354,1.134
-2.4525,-2.20036,20.4859,1.135
-2.44998,-2.21659,20.4366,1.136
-2.44765,-2.2329,20.3875,1.137
-2.4455,-2.2493,20.3385,1.138
-2.44354,-2.26579,20.2897,1.139
-2.44176,-2.28236,20.2411,1.14
-2.44017,-2.29902,20.1926,1.141
-2.43876,-2.31578,20.1443,1.142
-2.43753,-2.33262,20.0962,1.143
-2.43648,-2.34955,20.0482,1.144
-2.43561,-2.36658,20.0004,1.145
-2.43492,-2.38369,19.9528,1.146
-2.43441,-2.40091,19.9053,1.147
-2.43407,-2.41821,19.858,1.148
-2.43391,-2.43561,19.8109,1.149
-2.43393,-2.45311,19.7639,1.15
-2.43412,-2.4707,19.7171,1.151
-2.43449,-2.48839,19.6705,1.152
-2.43503,-2.50618,19.624,1.153
-2.43574,-2.52407,19.5777,1.154
-2.43662,-2.54206,19.5316,1.155
-2.43768,-2.56015,19.4856,1.156
-2.4389,-2.57835,19.4398,1.157
-2.44029,-2.59665,19.3942,1.158
-2.44186,-2.61505,19.3488,1.159
-2.44359,-2.63356,19.3035,1.16
-2.44549,-2.65218,19.2584,1.161
-2.44756,-2.6709,19.2135,1.162
-2.44979,-2.68974,19.1687,1.163
-2.45219,-2.70868,19.1241,1.164
-2.45475,-2.72774,19.0797,1.165
-2.45748,-2.74691,19.0354,1.166
-2.46038,-2.76619,18.9914,1.167
-2.46344,-2.78559,18.9475,1.168
-2.46666,-2.80511,18.9037,1.169
-2.47004,-2.82474,18.8602,1.17
-2.47359,-2.84449,18.8168,1.171
-2.4773,-2.86436,18.7736,1.172
-2.48117,-2.88435,18.7306,1.173
-2.4852,-2.90447,18.6877,1.174
-2.48939,-2.9247,18.645,1.175
-2.49375,-2.94507,18.6025,1.176
-2.49826,-2.96556,18.5602,1.177
-2.50293,-2.98618,18.5181,1.178
-2.50777,-3.00692,18.4761,1.179
-2.51276,-3.0278,18.4343,1.18
-2.51791,-3.04881,18.3927,1.181
-2.52322,-3.06995,18.3513,1.182
-2.52868,-3.09122,18.31,1.183
-2.53431,-3.11264,18.2689,1.184
-2.54009,-3.13419,18.2281,1.185
-2.54603,-3.15587,18.1873,1.186
-2.55213,-3.1777,18.1468,1.187
-2.55839,-3.19967,18.1065,1.188
-2.5648,-3.22178,18.0663,1.189
-2.57137,-3.24404,18.0263,1.19
-2.5781,-3.26644,17.9866,1.191
-2.58498,-3.28899,17.947,1.192
-2.59202,-3.31169,17.9075,1.193
-2.59922,-3.33453,17.8683,1.194
-2.60657,-3.35753,17.8293,1.195
-2.61408,-3.38069,17.7904,1.196
-2.62175,-3.404,17.7518,1.197
-2.62957,-3.42746,17.7133,1.198
-2.63755,-3.45108,17.675,1.199
-2.64568,-3.47486,17.6369,1.2
-2.65397,-3.49881,17.599,1.201
-2.66242,-3.52291,17.5613,1.202
-2.67103,-3.54718,17.5238,1.203
-2.67979,-3.57162,17.4865,1.204
-2.68871,-3.59622,17.4494,1.205
-2.69778,-3.62099,17.4124,1.206
-2.70701,-3.64593,17.3757,1.207
-2.7164,-3.67105,17.3392,1.208
-2.72595,-3.69633,17.3029,1.209
-2.73565,-3.7218,17.2668,1.21
-2.74552,-3.74744,17.2308,1.211
-2.75553,-3.77326,17.1951,1.212
-2.76571,-3.79926,17.1596,1.213
-2.77605,-3.82544,17.1243,1.214
-2.78654,-3.85181,17.0892,1.215
-2.79719,-3.87836,17.0543,1.216
-2.80801,-3.9051,17.0196,1.217
-2.81898,-3.93202,16.9851,1.218
-2.83011,-3.95914,16.9509,1.219
-2.8414,-3.98645,16.9168,1.22
-2.85285,-4.01396,16.883,1.221
-2.86446,-4.04166,16.8493,1.222
-2.87623,-4.06956,16.8159,1.223
-2.88816,-4.09766,16.7827,1.224
-2.90026,-4.12596,16.7498,1.225
-2.91252,-4.15446,16.717,1.226
-2.92494,-4.18317,16.6845,1.227
-2.93752,-4.21208,16.6522,1.228
-2.95026,-4.2412,16.6201,1.229
-2.96317,-4.27054,16.5882,1.23
-2.97625,-4.30008,16.5566,1.231
-2.98948,-4.32984,16.5252,1.232
-3.00289,-4.35981,16.494,1.233
-3.01646,-4.39,16.463,1.234
-3.03019,-4.42042,16.4323,1.235
-3.0441,-4.45105,16.4018,1.236
-3.05816,-4.4819,16.3716,1.237
-3.0724,-4.51298,16.3416,1.238
-3.08681,-4.54429,16.3118,1.239
-3.10138,-4.57582,16.2823,1.24
-3.11613,-4.60759,16.253,1.241
-3.13104,-4.63959,16.224,1.242
-3.14613,-4.67182,16.1952,1.243
-3.16138,-4.70428,16.1667,1.244
-3.17681,-4.73699,16.1384,1.245
-3.19241,-4.76994,16.1103,1.246
-3.20819,-4.80312,16.0825,1.247
-3.22414,-4.83655,16.055,1.248
-3.24026,-4.87023,16.0277,1.249
-3.25656,-4.90415,16.0007,1.25
-3.27304,-4.93832,15.974,1.251
-3.28969,-4.97275,15.9475,1.252
-3.30652,-5.00742,15.9213,1.253
-3.32353,-5.04235,15.8953,1.254
-3.34072,-5.07754,15.8696,1.255
-3.35809,-5.11299,15.8442,1.256
-3.37564,-5.1487,15.8191,1.257
-3.39337,-5.18467,15.7942,1.258
-3.41128,-5.2209,15.7696,1.259
-3.42938,-5.2574,15.7453,1.26
-3.44766,-5.29417,15.7213,1.261
-3.46612,-5.33121,15.6976,1.262
-3.48477,-5.36852,15.6742,1.263
-3.50361,-5.4061,15.651,1.264
-3.52264,-5.44396,15.6282,1.265
-3.54185,-5.4821,15.6056,1.266
-3.56125,-5.52052,15.5834,1.267
-3.58084,-5.55921,15.5614,1.268
-3.60063,-5.5982,15.5398,1.269
-3.6206,-5.63746,15.5185,1.27
-3.64077,-5.67701,15.4974,1.271
-3.66113,-5.71686,15.4767,1.272
-3.68169,-5.75699,15.4563,1.273
-3.70244,-5.79741,15.4363,1.274
-3.72339,-5.83813,15.4165,1.275
-3.74454,-5.87915,15.3971,1.276
-3.76589,-5.92046,15.378,1.277
-3.78743,-5.96207,15.3592,1.278
-3.80918,-6.00399,15.3408,1.279
-3.83113,-6.04621,15.3227,1.28
-3.85328,-6.08873,15.305,1.281
-3.87563,-6.13156,15.2876,1.282
-3.89819,-6.17469,15.2705,1.283
-3.92096,-6.21814,15.2538,1.284
-3.94393,-6.2619,15.2375,1.285
-3.96711,-6.30597,15.2215,1.286
-3.9905,-6.35036,15.2059,1.287
-4.0141,-6.39506,15.1906,1.288
-4.03791,-6.44009,15.1757,1.289
-4.06193,-6.48543,15.1612,1.29
-4.08616,-6.5311,15.1471,1.291
-4.11061,-6.57708,15.1333,1.292
-4.13528,-6.6234,15.1199,1.293
-4.16016,-6.67004,15.1069,1.294
-4.18526,-6.717,15.0944,1.295
-4.21057,-6.7643,15.0822,1.296
-4.23611,-6.81193,15.0704,1.297
-4.26187,-6.85989,15.059,1.298
-4.28785,-6.90818,15.048,1.299
-4.31405,-6.95681,15.0375,1.3
-4.34048,-7.00577,15.0273,1.301
-4.36713,-7.05507,15.0176,1.302
-4.39401,-7.10471,15.0083,1.303
-4.42112,-7.15469,14.9995,1.304
-4.44846,-7.20502,14.9911,1.305
-4.47602,-7.25568,14.9831,1.306
-4.50382,-7.30669,14.9756,1.307
-4.53185,-7.35804,14.9685,1.308
-4.56011,-7.40974,14.9619,1.309
-4.5886,-7.46179,14.9557,1.31
-4.61734,-7.51418,14.95,1.311
-4.6463,-7.56692,14.9448,1.312
-4.67551,-7.62001,14.94,1.313
-4.70496,-7.67346,14.9358,1.314
-4.73464,-7.72725,14.932,1.315
-4.76457,-7.78139,14.9287,1.316
-4.79474,-7.83589,14.9259,1.317
-4.82515,-7.89074,14.9237,1.318
-4.8558,-7.94595,14.9219,1.319
-4.8867,-8.00151,14.9206,1.32
-4.91785,-8.05742,14.9199,1.321
-4.94925,-8.11369,14.9197,1.322
-4.98089,-8.17031,14.92,1.323
-5.01279,-8.22729,14.9209,1.324
-5.04493,-8.28463,14.9223,1.325
-5.07733,-8.34232,14.9242,1.326
-5.10998,-8.40037,14.9267,1.327
-5.14288,-8.45877,14.9298,1.328
-5.17604,-8.51753,14.9334,1.329
-5.20946,-8.57665,14.9377,1.33
-5.24313,-8.63612,14.9424,1.331
-5.27706,-8.69594,14.9478,1.332
-5.31125,-8.75612,14.9538,1.333
-5.3457,-8.81666,14.9604,1.334
-5.38041,-8.87755,14.9676,1.335
-5.41538,-8.93879,14.9754,1.336
-5.45061,-9.00039,14.9838,1.337
-5.48611,-9.06233,14.9928,1.338
-5.52187,-9.12463,15.0025,1.339
-5.5579,-9.18727,15.0129,1.34
-5.59419,-9.25027,15.0238,1.341
-5.63075,-9.31361,15.0355,1.342
-5.66758,-9.3773,15.0478,1.343
-5.70468,-9.44133,15.0607,1.344
-5.74205,-9.5057,15.0744,1.345
-5.77968,-9.57041,15.0887,1.346
-5.81759,-9.63546,15.1038,1.347
-5.85577,-9.70085,15.1195,1.348
-5.89422,-9.76658,15.1359,1.349
-5.93294,-9.83264,15.1531,1.35
-5.97194,-9.89902,15.1709,1.351
-6.01121,-9.96574,15.1896,1.352
-6.05076,-10.0328,15.2089,1.353
-6.09058,-10.1001,15.229,1.354
-6.13067,-10.1678,15.2499,1.355
-6.17104,-10.2358,15.2715,1.356
-6.21169,-10.3041,15.2939,1.357
-6.25262,-10.3728,15.317,1.358
-6.29382,-10.4417,15.341,1.359
-6.3353,-10.5109,15.3658,1.36
-6.37705,-10.5805,15.3913,1.361
-6.41909,-10.6503,15.4177,1.362
-6.4614,-10.7204,15.4449,1.363
-6.50399,-10.7908,15.4729,1.364
-6.54686,-10.8615,15.5018,1.365
-6.59,-10.9324,15.5315,1.366
-6.63343,-11.0037,15.5621,1.367
-6.67713,-11.0752,15.5935,1.368
-6.72111,-11.1469,15.6259,1.369
